Date,Day,ADR Model,ADR Box Color,ADR Confirmation,ADR True,ADR Result,ADR Max Ext,ADR Max Ret,ODR Model,ODR Box Color,ODR Confirmation,ODR True,ODR Result,ODR Max Ext,ODR Max Ret,RDR Model,RDR Box Color,RDR Confirmation,RDR True,RDR Result,RDR Max Extension,RDR Max Ret,Error Checking Notes
18-Mar-10,Thursday,UXP,Red,Short,TRUE,Broken,1.6,-0.5,DXP,Red,Long,TRUE,Complete,1,-0.2,UXP,Red,Short,TRUE,Broken,3.6,-1.2,
25-Mar-10,Thursday,DXP,Red,Long,FALSE,Broken,2.5,-2.5,UXP,Red,Short,FALSE,Broken,0.7,-5.5,UXP,Red,Long,FALSE,Broken,1.5,-3.9,
6-Jul-10,Tuesday,DXP,Red,Long,TRUE,Broken,1.5,0.2,UXP,Green,Long,TRUE,Complete,0.5,0,UXP,Green,Short,TRUE,Broken,2,0.1,
7-Jul-10,Wednesday,DXP,Red,Short,TRUE,Complete,0.8,-0.3,DX,Neutral,Short,TRUE,Broken,1.4,-1.3,UXP,Green,Long,TRUE,Complete,2.5,0.1,
8-Jul-10,Thursday,UXP,Red,Long,FALSE,Complete,2,-1.9,DX,Red,Long,TRUE,Broken,3.6,-0.6,UXP,Red,Short,TRUE,Broken,1.1,-1.3,
12-Jul-10,Monday,RC,Red,Long,FALSE,Complete,1,-1.7,DXP,Red,Long,TRUE,Broken,0.9,-0.1,UXP,Green,Short,TRUE,Broken,0.8,-1.1,
13-Jul-10,Tuesday,UXP,Green,Short,TRUE,Broken,2.4,-0.2,DXP,Green,Long,TRUE,Broken,3,0.2,UXP,Green,Long,TRUE,Complete,1.5,-0.3,
22-Jul-10,Thursday,DXP,Red,Short,TRUE,Complete,0.8,-0.8,UX,Green,Long,TRUE,Complete,2.3,0.5,UXP,Green,Long,TRUE,Complete,0.3,0.4,
2-Aug-10,Monday,UXP,Green,Long,TRUE,Complete,0.2,-0.4,UX,Green,Long,TRUE,Complete,0.8,0.2,UXP,Green,Long,TRUE,Complete,0.9,-0.1,
4-Aug-10,Wednesday,RC,Red,Short,FALSE,Complete,3.5,-1.5,DXP,Red,Short,TRUE,Broken,0.9,-3,UXP,Red,Long,TRUE,Complete,0.3,0,
23-Aug-10,Monday,UXP,Green,Long,TRUE,Complete,0.8,-1,DX,Green,Long,TRUE,Broken,1.7,-0.2,UXP,Red,Short,TRUE,Broken,1.2,-0.1,
1-Sep-10,Wednesday,UX,Red,Long,TRUE,Complete,4,1.4,U,Red,Long,TRUE,Complete,1.5,0.2,UXP,Green,Long,TRUE,Complete,0.5,0,
2-Sep-10,Thursday,UXP,Red,Short,TRUE,Complete,1,0,DX,Red,Long,TRUE,Broken,2.1,-0.3,UXP,Green,Long,TRUE,Complete,1.8,0.4,
9-Sep-10,Thursday,UXP,Neutral,Long,FALSE,Complete,1.2,-2.4,DXP,Red,Long,TRUE,Broken,4.5,1.4,UXP,Red,Short,TRUE,Broken,1.4,-0.6,
30-Sep-10,Thursday,RC,Neutral,Long,FALSE,Complete,2,-7.5,RX,Green,Neutral,Neutral,Complete,,,UXP,Neutral,Short,TRUE,Broken,1.7,0.1,
5-Oct-10,Tuesday,DXP,Green,Short,FALSE,Complete,0.8,-3,U,Green,Long,TRUE,Complete,0.3,-0.4,UXP,Green,Long,TRUE,Complete,2.1,0.4,
18-Oct-10,Monday,RC,Red,Short,TRUE,Broken,3.5,-0.2,DXP,Red,Short,FALSE,Broken,1,-4.5,UXP,Green,Long,TRUE,Complete,0.7,0,
21-Oct-10,Thursday,DXP,Red,Short,TRUE,Complete,0.3,-0.6,RX,Green,Long,TRUE,Complete,0.7,0,UXP,Green,Short,TRUE,Broken,1.4,-0.3,
29-Oct-10,Friday,DX,Red,Short,TRUE,Complete,0.6,0,DX,Green,Short,TRUE,Complete,1.1,-0.5,UXP,Green,Neutral,Neutral,Complete,,,
2-Nov-10,Tuesday,DXP,Green,Long,TRUE,Complete,1.5,-1.1,UXP,Green,Long,TRUE,Complete,4,0,UXP,Red,Short,FALSE,Broken,0.7,-2,
4-Nov-10,Thursday,UXP,Green,Short,FALSE,Complete,0.8,-1.4,U,Green,Long,TRUE,Complete,5.5,0.2,UXP,Green,Long,TRUE,Complete,1.5,0,
9-Nov-10,Tuesday,DX,Green,Long,TRUE,Complete,1.2,-1,RX,Green,Long,TRUE,Complete,2.9,-0.4,UXP,Red,Short,TRUE,Broken,3.4,0.1,
12-Nov-10,Friday,UX,Red,Short,TRUE,Broken,4.5,0.2,DXP,Green,Long,TRUE,Broken,2.4,0,UXP,Red,Short,TRUE,Broken,2.2,0.3,
15-Nov-10,Monday,DXP,Green,Long,FALSE,Complete,0.7,-2,DXP,Red,Long,TRUE,Broken,1.5,-0.1,UXP,Red,Short,FALSE,Broken,0.5,-1.6,
18-Nov-10,Thursday,UX,Green,Long,TRUE,Complete,1.3,-0.3,UXP,Green,Long,TRUE,Complete,0.3,-0.3,UXP,Green,Neutral,Neutral,Complete,,,
24-Nov-10,Wednesday,RC,Green,Long,TRUE,Complete,1.5,-0.6,DX,Red,Short,FALSE,Broken,0.1,-1.3,UXP,Green,Long,TRUE,Complete,0.7,0,
1-Dec-10,Wednesday,RC,Red,Short,FALSE,Complete,0.2,2.3,UXP,Green,Long,TRUE,Complete,1.3,0.2,UXP,Green,Long,TRUE,Complete,1.2,0.4,
2-Dec-10,Thursday,UXP,Red,Long,TRUE,Complete,1.5,-0.2,RX,Red,Long,TRUE,Complete,1.6,0,UXP,Green,Long,TRUE,Complete,0.7,0,
7-Dec-10,Tuesday,RC,Red,Short,FALSE,Complete,1.4,-2.2,UXP,Green,Long,TRUE,Complete,3,0.7,UXP,Red,Short,TRUE,Broken,1.5,-0.8,
8-Dec-10,Wednesday,DXP,Green,Long,TRUE,Complete,3.6,0.2,DXP,Green,Short,FALSE,Broken,0.3,-2,UXP,Red,Short,TRUE,Broken,0.4,-1.1,
13-Dec-10,Monday,UXP,Red,Short,FALSE,Complete,0.3,-1.2,UX,Red,Long,TRUE,Complete,2.6,-0.4,UXP,Red,Long,FALSE,Broken,0.5,-0.6,
3-Jan-11,Monday,UXP,Green,Long,TRUE,Complete,3,0.2,UXP,Green,Long,TRUE,Complete,2,0.5,UXP,Green,Long,TRUE,Complete,0.6,-0.5,
11-Jan-11,Tuesday,UXP,Red,Long,TRUE,Complete,2.2,-0.6,UXP,Green,Short,FALSE,Complete,1.1,-3.7,UXP,Red,Long,FALSE,Broken,0.3,-2,
21-Jan-11,Friday,RC,Red,Short,FALSE,Complete,0.5,-2.4,D,Green,Long,TRUE,Broken,5.5,-0.2,UXP,Red,Short,TRUE,Complete,1.3,-0.3,
27-Jan-11,Thursday,RC,Green,Short,FALSE,Complete,1.7,-2,DXP,Red,Long,TRUE,Broken,1.5,-0.6,UXP,Green,Short,TRUE,Broken,0.7,-1.8,
1-Feb-11,Tuesday,UXP,Green,Long,TRUE,Complete,3,-1.6,UX,Red,Long,TRUE,Complete,2.1,0.1,UXP,Green,Long,TRUE,Complete,1.5,0,
24-Feb-11,Thursday,DXP,Green,Long,FALSE,Broken,1.8,-1.8,DXP,Green,Long,TRUE,Complete,0.7,-0.5,UXP,Green,Short,TRUE,Broken,2.2,-1,
25-Feb-11,Friday,RC,Red,Short,FALSE,Complete,1.5,-3,RX,Green,Long,TRUE,Complete,2.1,0,UXP,Green,Long,TRUE,Complete,0.5,-0.8,
28-Feb-11,Monday,RC,Red,Short,FALSE,Complete,0.5,-3,U,Red,Long,TRUE,Complete,3.9,-0.8,UXP,Green,Short,TRUE,Complete,1,-0.9,
2-Mar-11,Wednesday,DXP,Red,Short,TRUE,Complete,1.6,-0.2,RX,Red,Long,TRUE,Complete,0.8,-1.2,UXP,Green,Long,FALSE,Complete,0.8,-1.3,
3-Mar-11,Thursday,RC,Green,Long,TRUE,Complete,5.1,-0.2,UXP,Red,Long,TRUE,Complete,1.5,0,UXP,Green,Long,TRUE,Complete,1.4,-0.1,
7-Mar-11,Monday,DX,Red,Short,TRUE,Complete,0.3,0,RC,Green,Long,TRUE,Complete,1,-0.6,UXP,Red,Short,TRUE,Broken,3.5,0.3,
17-Mar-11,Thursday,DXP,Green,Long,TRUE,Complete,0.6,-0.4,UXP,Green,Long,FALSE,Complete,1.6,-1.5,UXP,Green,Short,TRUE,Broken,0.6,-0.9,
21-Mar-11,Monday,D,Green,Long,TRUE,Broken,1.1,-0.2,UXP,Green,Long,TRUE,Complete,0.7,-0.2,UXP,Green,Neutral,Neutral,Complete,,,
24-Mar-11,Thursday,UXP,Red,Short,TRUE,Complete,0.4,-0.8,D,Red,Long,TRUE,Broken,3.9,0.1,UXP,Red,Long,TRUE,Complete,1.2,0,
1-Apr-11,Friday,RC,Red,Short,TRUE,Complete,1.6,-0.8,RX,Green,Long,TRUE,Complete,2,0.1,UXP,Green,Long,FALSE,Complete,0.3,-1.4,
7-Apr-11,Thursday,DXP,Red,Short,TRUE,Complete,0.4,-0.2,RC,Green,Long,TRUE,Complete,3.2,0.2,UXP,Green,Short,TRUE,Broken,1.5,-0.5,
19-Apr-11,Tuesday,RC,Green,Short,TRUE,Complete,2.8,-1,UX,Green,Long,TRUE,Broken,2.2,-0.5,UXP,Green,Short,FALSE,Complete,0.4,-2,
20-Apr-11,Wednesday,UXP,Red,Long,TRUE,Complete,1.7,0.1,UXP,Green,Long,TRUE,Complete,4.6,0,UXP,Green,Neutral,Neutral,Complete,,,
6-May-11,Friday,DX,Green,Long,TRUE,Broken,0.7,-0.7,UX,Red,Long,TRUE,Complete,1,-0.7,UXP,Green,Long,FALSE,Broken,0.6,-3.4,
10-May-11,Tuesday,UXP,Neutral,Short,TRUE,Complete,2.6,0.8,RX,Green,Long,TRUE,Complete,1,0.2,UXP,Green,Long,TRUE,Complete,1,0.2,
26-May-11,Thursday,UXP,Green,Long,TRUE,Complete,1.3,0.1,UXP,Green,Short,TRUE,Broken,1.7,-0.5,UXP,Green,Long,TRUE,Broken,1.7,0.2,
17-Jun-11,Friday,UXP,Red,Long,FALSE,Broken,0.4,-5.8,DXP,Red,Long,TRUE,Broken,2.8,0.2,UXP,Red,Short,TRUE,Broken,1.3,-0.2,
20-Jun-11,Monday,DXP,Green,Long,FALSE,Complete,0.5,-2.7,DXP,Red,Long,TRUE,Complete,1,-0.8,UXP,Green,Long,TRUE,Complete,1.4,0.1,
28-Jun-11,Tuesday,UXP,Red,Long,FALSE,Complete,0.5,-1.9,D,Green,Short,TRUE,Complete,0.7,-1,UXP,Green,Long,TRUE,Complete,0.8,-0.3,
26-Apr-11,Tuesday,RC,Green,Short,TRUE,Complete,6.3,0,D,Green,Long,TRUE,Broken,1.2,0,UXP,Green,Long,TRUE,Complete,2,0.6,
29-Apr-11,Friday,UXP,Green,Short,TRUE,Complete,2,-0.3,DXP,Green,Short,FALSE,Broken,0.2,-5.5,UXP,Green,Long,TRUE,Complete,1.4,-0.2,
4-Jul-11,Monday,UXP,Red,Short,FALSE,Complete,10.5,-1.5,DXP,Red,Long,TRUE,Complete,1.2,-1,UXP,Green,Long,TRUE,Complete,0.3,-0.5,
7-Jul-11,Thursday,UXP,Neutral,Long,TRUE,Complete,4.7,-0.5,UX,Red,Long,TRUE,Complete,2.7,-0.9,UXP,Red,Long,TRUE,Complete,2.5,-0.7,
12-Jul-11,Tuesday,DXP,Red,Short,TRUE,Complete,4.7,-0.4,DXP,Red,Long,TRUE,Complete,0.6,-0.5,UXP,Green,Long,FALSE,Complete,1.2,-1.5,
14-Jul-11,Thursday,DXP,Green,Long,TRUE,Complete,0.7,-1,UXP,Green,Long,TRUE,Complete,0.7,-1.2,UXP,Green,Short,TRUE,Broken,2.4,0,
21-Jul-11,Thursday,RC,Red,Short,TRUE,Complete,0.6,-1,RX,Red,Short,TRUE,Complete,0.6,-1.4,UXP,Green,Long,TRUE,Complete,0.1,-0.3,
12-Aug-11,Friday,UXP,Red,Short,TRUE,Complete,2.8,-1,DXP,Green,Long,TRUE,Broken,1.4,0.1,UXP,Red,Neutral,Neutral,Complete,,,
15-Aug-11,Monday,UX,Green,Neutral,Neutral,Complete,,,RC,Red,Short,TRUE,Complete,1.1,-0.9,UXP,Green,Long,TRUE,Complete,0.5,-0.2,
17-Aug-11,Wednesday,RC,Green,Short,FALSE,Complete,0.4,-3.4,RX,Green,Long,TRUE,Complete,1,-0.6,UXP,Green,Short,TRUE,Broken,1.6,0.1,
24-Aug-11,Wednesday,UXP,Red,Short,TRUE,Complete,1.6,-0.5,DXP,Red,Long,TRUE,Broken,0.7,-0.5,UXP,Green,Long,TRUE,Complete,0.2,0,
29-Aug-11,Monday,UXP,Green,Long,TRUE,Complete,3,0.6,UXP,Green,Long,TRUE,Complete,1,-1,UXP,Green,Long,TRUE,Complete,1.2,0,
31-Aug-11,Wednesday,RC,Green,Long,TRUE,Complete,1.3,-0.7,UXP,Green,Long,TRUE,Complete,0.7,-0.1,UXP,Green,Short,TRUE,Broken,1.1,-0.7,
7-Sep-11,Wednesday,UXP,Red,Long,TRUE,Complete,3.5,0.1,UXP,Red,Long,TRUE,Complete,1.1,-0.7,UXP,Green,Long,TRUE,Complete,1.7,0.1,
15-Sep-11,Thursday,UXP,Green,Long,FALSE,Complete,1.1,-3.8,RX,Green,Long,TRUE,Complete,0.5,-0.3,UXP,Red,Short,FALSE,Broken,0.8,-1.8,
16-Sep-11,Friday,UXP,Red,Long,TRUE,Complete,0.5,-0.4,D,Red,Short,TRUE,Complete,0.5,-1,UXP,Red,Short,TRUE,Broken,1.2,-0.7,
27-Sep-11,Tuesday,UXP,Red,Long,TRUE,Complete,4.2,0.1,UXP,Green,Long,TRUE,Complete,2,-0.4,UXP,Green,Long,FALSE,Broken,1.1,-3.4,
10-Oct-11,Monday,RC,Green,Long,TRUE,Complete,1,-0.1,UX,Green,Long,TRUE,Complete,1,-0.2,UXP,Green,Long,TRUE,Complete,0.6,-0.6,
12-Oct-11,Wednesday,RC,Red,Short,FALSE,Complete,1.4,-2,UX,Red,Long,TRUE,Complete,3.1,0.5,UXP,Green,Long,TRUE,Complete,1,-0.7,
14-Oct-11,Friday,UXP,Red,Short,FALSE,Broken,0.5,-2,U,Red,Long,TRUE,Complete,2,0.1,UXP,Red,Short,FALSE,Complete,0.3,-1.8,
21-Oct-11,Friday,UX,Green,Long,TRUE,Complete,0.7,-0.5,UX,Green,Long,TRUE,Complete,5.3,-0.5,UXP,Green,Short,TRUE,Complete,0.2,-1,
27-Oct-11,Thursday,UXP,Green,Short,FALSE,Broken,0.4,-4.9,UXP,Red,Long,TRUE,Complete,1.7,0,UXP,Red,Long,TRUE,Complete,1.9,0,
3-Nov-11,Thursday,DX,Red,Short,TRUE,Complete,1,-0.2,DXP,Red,Long,TRUE,Broken,10.2,0.4,UXP,Red,Long,TRUE,Complete,0.8,0,
7-Nov-11,Monday,UXP,Red,Short,TRUE,Broken,0.7,-0.5,DXP,Red,Long,TRUE,Complete,0.9,-0.4,UXP,Red,Short,FALSE,Broken,1.3,-1.4,
11-Nov-11,Friday,RC,Green,Long,TRUE,Complete,2.8,0.2,UXP,Green,Long,TRUE,Complete,0.2,-0.1,UXP,Green,Long,TRUE,Complete,0.8,-0.2,
28-Nov-11,Monday,UXP,Green,Short,TRUE,Complete,0.2,-1,U,Green,Long,TRUE,Complete,0.5,-0.1,UXP,Green,Short,TRUE,Broken,1,-0.5,
30-Nov-11,Wednesday,DX,Green,Short,TRUE,Complete,3.2,-0.8,DXP,Green,Long,TRUE,Broken,9.7,-0.6,UXP,Green,Long,TRUE,Complete,1.5,-0.3,
1-Dec-11,Thursday,UXP,Green,Long,TRUE,Complete,1.5,-0.9,DXP,Red,Long,TRUE,Broken,1.5,-0.4,UXP,Green,Short,TRUE,Broken,0.3,-0.8,
5-Dec-11,Monday,DXP,Red,Long,TRUE,Broken,1.2,-0.3,UX,Red,Long,TRUE,Complete,0.7,-0.6,UXP,Green,Short,FALSE,Broken,0.4,-3.3,
13-Dec-11,Tuesday,RC,Red,Short,FALSE,Complete,2.2,-1.8,RX,Red,Long,TRUE,Complete,0.9,-0.3,UXP,Green,Short,TRUE,Broken,3.7,-0.4,
19-Dec-11,Monday,DXP,Green,Short,TRUE,Complete,0.8,-0.2,U,Green,Long,TRUE,Complete,1.1,0,UXP,Red,Short,TRUE,Broken,4.6,0.4,
20-Dec-11,Tuesday,DXP,Green,Long,FALSE,Complete,0.7,-1.6,RX,Green,Long,TRUE,Complete,0.8,-0.3,UXP,Green,Long,TRUE,Complete,0.7,-0.1,
10-Jan-12,Tuesday,UXP,Red,Long,TRUE,Complete,4.5,-0.3,UXP,Green,Long,TRUE,Complete,1.7,0.1,UXP,Green,Short,TRUE,Complete,0.5,-0.4,
19-Jan-12,Thursday,UXP,Red,Long,TRUE,Complete,3.6,-1,DX,Green,Long,TRUE,Broken,2.7,-1,UXP,Red,Long,TRUE,Complete,1,-0.3,
23-Jan-12,Monday,DX,Green,Short,FALSE,Broken,0.8,-1.6,U,Red,Long,TRUE,Broken,2,0.2,UXP,Green,Short,TRUE,Broken,0.7,-0.5,
26-Jan-12,Thursday,UXP,Red,Short,TRUE,Complete,0.6,-1.7,DX,Red,Long,TRUE,Broken,2.6,0.4,UXP,Red,Short,TRUE,Broken,2.1,0.1,
1-Feb-12,Wednesday,DX,Green,Short,TRUE,Complete,0.4,-0.3,U,Green,Long,TRUE,Complete,1,0,UXP,Green,Long,TRUE,Complete,0.6,-0.8,
3-Feb-12,Friday,RC,Red,Short,TRUE,Complete,0.5,-1.2,D,Green,Long,TRUE,Broken,1.8,-0.3,UXP,Green,Long,TRUE,Complete,0.6,-0.1,
16-Feb-12,Thursday,DXP,Green,Short,TRUE,Complete,1.5,-0.5,D,Red,Long,TRUE,Broken,0.4,-1,UXP,Green,Long,TRUE,Complete,1.7,-0.4,
17-Feb-12,Friday,UXP,Green,Short,TRUE,Complete,1.2,-0.4,DX,Red,Long,TRUE,Broken,1.3,0.1,UXP,Red,Short,TRUE,Broken,0.7,-1,
1-Mar-12,Thursday,DXP,Green,Short,TRUE,Complete,2.1,-0.6,D,Green,Long,TRUE,Broken,1.3,0.2,UXP,Green,Long,TRUE,Complete,0.4,-1.1,
8-Mar-12,Thursday,UXP,Green,Long,TRUE,Complete,2.8,0,UXP,Green,Long,TRUE,Complete,4.5,1.5,UXP,Red,Long,TRUE,Complete,1.7,0,
9-Mar-12,Friday,UXP,Red,Long,FALSE,Complete,2.6,-1.4,U,Neutral,Long,TRUE,Complete,,,UXP,Green,Long,TRUE,Complete,0.5,-0.8,
14-Mar-12,Wednesday,UXP,Red,Long,FALSE,Complete,0.3,-1.2,RC,Green,Long,TRUE,Complete,2.1,-0.5,UXP,Green,Short,TRUE,Broken,1.7,-0.8,
26-Mar-12,Monday,UXP,Red,Short,TRUE,Complete,2.2,-0.3,DX,Red,Long,TRUE,Broken,1.4,0,UXP,Green,Long,TRUE,Complete,1.1,0,
11-Apr-12,Wednesday,DXP,Green,Long,TRUE,Complete,0.8,0.1,UX,Red,Long,TRUE,Complete,0.8,0,UXP,Green,Long,FALSE,Broken,0.1,-1.9,
17-Apr-12,Tuesday,RC,Red,Short,FALSE,Complete,0.6,-1.5,RX,Green,Long,TRUE,Complete,0.8,0,UXP,Green,Long,TRUE,Complete,1.7,0,
20-Apr-12,Friday,DX,Red,Short,TRUE,Complete,1,-0.9,RX,Green,Long,TRUE,Complete,0.9,0,UXP,Green,Long,FALSE,Broken,0.9,-2.1,
25-Apr-12,Wednesday,UXP,Red,Short,TRUE,Complete,0.7,-1,UX,Green,Long,TRUE,Complete,0.9,-0.4,UXP,Green,Long,TRUE,Complete,0.3,-0.4,
7-May-12,Monday,DXP,Green,Short,TRUE,Complete,0.8,-0.7,UX,Green,Long,TRUE,Complete,2.8,-0.4,UXP,Green,Long,TRUE,Complete,0.8,-0.3,
16-May-12,Wednesday,DXP,Red,Long,FALSE,Complete,0.4,-4.3,DXP,Green,Long,TRUE,Broken,3,-0.2,UXP,Green,Short,TRUE,Broken,1.7,-0.1,
24-May-12,Thursday,UXP,Red,Long,TRUE,Complete,0.1,-0.8,D,Red,Long,TRUE,Broken,1.2,-0.2,UXP,Red,Long,FALSE,Broken,0.3,-2.2,
4-Jun-12,Monday,DXP,Green,Long,TRUE,Complete,0.7,-0.8,UX,Green,Long,TRUE,Complete,2.4,-0.1,UXP,Red,Short,TRUE,Broken,0.6,-0.9,
19-Jun-12,Tuesday,UXP,Green,Long,FALSE,Complete,1,-3.3,D,Green,Short,FALSE,Broken,0.8,-2.6,UXP,Green,Long,TRUE,Complete,1,-0.1,
27-Jun-12,Wednesday,UXP,Red,Short,FALSE,Broken,0.5,-2.3,UX,Green,Long,TRUE,Broken,0.9,-0.3,UXP,Green,Long,TRUE,Complete,0.4,-0.4,
29-Jun-12,Friday,UX,Green,Long,TRUE,Complete,11.7,-0.4,UXP,Red,Short,FALSE,Complete,0.6,-2,UXP,Green,Long,TRUE,Complete,1.1,-0.1,
3-Jul-12,Tuesday,RC,Red,Long,TRUE,Complete,2.7,0.2,RX,Green,Short,FALSE,Complete,0.8,-2,UXP,Green,Long,TRUE,Complete,0.8,-0.1,
10-Jul-12,Tuesday,RC,Red,Short,TRUE,Complete,3.7,-0.8,DXP,Red,Short,FALSE,Broken,0.5,-4.9,UXP,Red,Short,TRUE,Broken,1.9,0,
26-Jul-12,Thursday,RC,Red,Short,FALSE,Complete,0.2,-1.4,UX,Red,Short,FALSE,Broken,2.3,-8.4,UXP,Green,Short,FALSE,Complete,1.6,-1.6,
27-Jul-12,Friday,RC,Red,Short,FALSE,Complete,0.5,-8.3,UXP,Red,Short,TRUE,Broken,1.2,-1.5,UXP,Green,Long,TRUE,Complete,3.7,0.6,
30-Jul-12,Monday,UXP,Red,Neutral,Neutral,Complete,,,DX,Green,Long,TRUE,Broken,1.2,-0.3,UXP,Green,Short,TRUE,Broken,0.3,-0.4,
3-Aug-12,Friday,RC,Red,Long,TRUE,Complete,1.8,-0.6,UXP,Green,Long,TRUE,Complete,2,0,UXP,Green,Long,TRUE,Complete,0.3,-0.4,
6-Aug-12,Monday,UXP,Green,Long,TRUE,Complete,0.6,-1.4,DXP,Red,Long,TRUE,Broken,3.2,0.2,UXP,Green,Neutral,Neutral,Complete,,,
7-Aug-12,Tuesday,DXP,Red,Long,TRUE,Broken,1.1,-0.2,UXP,Green,Neutral,Neutral,Complete,,,UXP,Green,Long,TRUE,Complete,0.7,-0.9,
15-Aug-12,Wednesday,DXP,Red,Short,TRUE,Complete,2.2,0.2,DXP,Red,Long,TRUE,Broken,0.5,-1,UXP,Green,Neutral,Neutral,Complete,,,
12-Sep-12,Wednesday,DX,Green,Long,TRUE,Broken,5.6,0.6,UXP,Red,Long,TRUE,Complete,2.6,-1.8,UXP,Red,Short,TRUE,Broken,0.9,-1.1,
14-Sep-12,Friday,UXP,Red,Long,TRUE,Complete,4.3,-0.4,UX,Green,Long,TRUE,Complete,1.3,0,UXP,Green,Short,TRUE,Broken,0.1,-0.4,
1-Oct-12,Monday,DX,Green,Long,FALSE,Broken,0.8,-1.5,UX,Green,Long,TRUE,Complete,0.4,0,UXP,Green,Short,TRUE,Broken,0.4,0,
5-Oct-12,Friday,UX,Green,Long,TRUE,Complete,0.5,-0.7,DX,Red,Short,FALSE,Broken,1,-3,UXP,Green,Short,TRUE,Broken,2.6,-0.4,
11-Oct-12,Thursday,DXP,Green,Long,TRUE,Complete,2,-0.3,UXP,Green,Long,TRUE,Complete,1.7,0,UXP,Red,Long,FALSE,Broken,1.1,-4.5,
16-Oct-12,Tuesday,UXP,Red,Short,TRUE,Complete,1,-1.2,D,Neutral,Short,FALSE,Broken,0.2,-4.6,UXP,Green,Long,TRUE,Complete,1,-0.4,
26-Oct-12,Friday,DXP,Red,Short,TRUE,Complete,3,-0.4,DXP,Neutral,Short,FALSE,Broken,0.8,-2,UXP,Red,Short,TRUE,Broken,1,-1.4,
1-Nov-12,Thursday,DXP,Red,Short,FALSE,Complete,3.5,-3.3,RX,Red,Long,TRUE,Complete,2.1,-1,UXP,Green,Long,TRUE,Complete,0.3,-0.3,
6-Nov-12,Tuesday,UXP,Green,Long,TRUE,Complete,5,-0.4,UXP,Red,Long,TRUE,Complete,2.3,0.1,UXP,Green,Long,TRUE,Complete,3.5,0,
19-Nov-12,Monday,UXP,Red,Long,FALSE,Complete,0.8,-1.8,U,Green,Long,TRUE,Complete,1.5,-0.2,UXP,Green,Long,TRUE,Complete,1,-0.2,
21-Nov-12,Wednesday,UXP,Green,Short,TRUE,Broken,5.4,-0.6,DXP,Green,Long,TRUE,Broken,2.2,-0.8,UXP,Red,Neutral,Neutral,Complete,,,
23-Nov-12,Friday,RC,Green,Long,TRUE,Complete,1,-1,RX,Red,Neutral,Neutral,Complete,,,UXP,Green,Long,TRUE,Complete,0.8,0.2,
7-Dec-12,Friday,UXP,Red,Short,TRUE,Complete,1.3,-1.4,DXP,Green,Short,TRUE,Complete,1,0.1,UXP,Red,Short,TRUE,Broken,1.1,-0.8,
10-Dec-12,Monday,UX,Red,Short,TRUE,Broken,1.6,-0.8,DXP,Red,Short,TRUE,Complete,0.5,-1.3,UXP,Green,Long,TRUE,Complete,0.7,-0.8,
11-Dec-12,Tuesday,RC,Red,Long,TRUE,Complete,1,-0.2,UX,Green,Long,TRUE,Complete,3.5,0.4,UXP,Green,Long,TRUE,Complete,0.8,-1.1,
24-Dec-12,Monday,DX,Green,Long,TRUE,Complete,1.1,-1,D,Red,Long,TRUE,Broken,2.3,0,UXP,Green,Long,FALSE,Complete,1.6,-1.3,
31-Dec-12,Monday,DXP,Neutral,Long,FALSE,Complete,1.5,-2.5,UX,Green,Short,TRUE,Broken,2,-0.8,UXP,Green,Long,TRUE,Complete,5.8,0.2,
10-Jan-13,Thursday,RC,Red,Short,FALSE,Broken,0.3,6,UXP,Red,Long,TRUE,Complete,2,0,UXP,Red,Short,FALSE,Broken,2.2,1.5,
17-Jan-13,Thursday,U,Green,Short,TRUE,Broken,1.3,-0.4,D,Green,Long,TRUE,Broken,2.4,-0.4,UXP,Green,Long,TRUE,Complete,1.6,-0.1,
24-Jan-13,Thursday,DXP,Red,Long,TRUE,Complete,1.5,-0.9,U,Green,Long,TRUE,Broken,0.7,-0.2,UXP,Green,Long,FALSE,Complete,0.2,0.2,
1-Feb-13,Friday,RC,Red,Short,FALSE,Complete,0.3,0.4,U,Green,Long,TRUE,Broken,0.8,-1.5,UXP,Green,Long,TRUE,Complete,0.8,0,
5-Feb-13,Tuesday,DXP,Green,Short,TRUE,Complete,0.3,-1,U,Green,Long,TRUE,Broken,1,-0.3,UXP,Green,Long,TRUE,Complete,1.5,-0.2,
8-Feb-13,Friday,RC,Red,Long,TRUE,Complete,1,0,UX,Green,Short,TRUE,Broken,0.7,-1,UXP,Green,Neutral,Neutral,Complete,,,
12-Feb-13,Tuesday,RC,Red,Short,TRUE,Complete,7.5,0,DXP,Red,Long,TRUE,Broken,1.8,-0.7,UXP,Green,Long,TRUE,Complete,0.7,-0.2,
19-Feb-13,Tuesday,RC,Red,Long,TRUE,Complete,1.3,-0.4,RX,Green,Long,TRUE,Complete,1.1,0,UXP,Green,Long,TRUE,Complete,0.7,-0.1,
27-Feb-13,Wednesday,RC,Red,Neutral,Neutral,Complete,,,RC,Red,Short,FALSE,Complete,1,1.8,UXP,Green,Long,TRUE,Complete,1.5,-0.1,
4-Mar-13,Monday,UXP,Red,Short,TRUE,Complete,7.5,0,DXP,Green,Long,TRUE,Broken,2.5,0.8,UXP,Red,Long,FALSE,Complete,3.2,0.6,
5-Mar-13,Tuesday,UXP,Red,Short,TRUE,Complete,2.3,-0.3,U,Green,Long,TRUE,Broken,1.3,0.4,UXP,Green,Long,TRUE,Complete,0.7,-0.3,
